Tau FTBO,Tau FTBF,ki,kp,kd,dt,Nb de points de lecture Temp.
230,300,0.00333333,46,0,5000,10
Consigne CPU Temp,Température CPU,Heure,CPU Usage (%),CPU Frequency (MHz),Erreur,Correction dérivée,Correction intégrale,PWM signal,PWM signal clipped
60,63.6121,10:38:16,13.9175,1800,3.61212,132.926,-121.511,131,131
70,64.495,10:38:22,32.6316,1800,-5.50498,-253.229,-213.261,-346,0
70,66.8235,10:38:27,32.6316,1800,-3.1765,-146.119,-266.202,-292,0
70,66.5207,10:38:32,32.6316,1800,-3.47935,-160.05,-324.191,-364,0
60,67.2696,10:38:38,11.7949,1800,7.26957,267.52,-203.032,184,184
60,67.1984,10:38:43,11.7949,1800,7.19836,264.9,-83.0592,301,255
60,65.9737,10:38:48,11.7949,1800,5.97374,219.834,16.5031,356,255
60,64.4877,10:38:53,1.02564,1800,4.48768,165.147,91.2978,376,255
60,65.0209,10:38:58,1.02564,1800,5.02087,184.768,174.979,479,255
60,64.4898,10:39:3,1.02564,1800,4.48979,165.224,249.809,535,255
60,63.1705,10:39:9,1.51515,700,3.17048,116.674,302.65,539,255
60,62.2107,10:39:14,1.51515,1800,2.21065,81.352,339.494,540,255
60,62.5043,10:39:19,1.51515,1800,2.50426,92.157,381.232,593,255
60,61.4622,10:39:24,2.03046,1800,1.46223,53.8101,405.603,579,255
60,62.9651,10:39:29,2.03046,1800,2.96513,109.117,455.022,684,255
60,61.5083,10:39:34,2.03046,1800,1.50832,55.5062,480.16,655,255
70,61.8983,10:39:40,28.0612,1800,-8.10167,-372.677,345.132,92,0
70,61.499,10:39:45,28.0612,1800,-8.50097,-391.044,203.45,-67,0
70,62.1896,10:39:50,28.0612,1800,-7.81039,-359.278,73.2764,-166,0
60,62.5509,10:39:55,2.47934,1800,2.55087,93.8718,115.791,329,255
60,63.3662,10:40:0,2.47934,700,3.36619,123.876,171.894,415,255
60,61.6945,10:40:5,2.47934,1800,1.69453,62.3586,200.136,382,255
70,61.8683,10:40:11,39.4872,1800,-8.13174,-374.06,64.6071,-189,0
70,61.5447,10:40:16,39.4872,1800,-8.45527,-388.943,-76.3141,-345,0
70,62.2429,10:40:21,39.4872,1800,-7.75712,-356.828,-205.6,-442,0
60,61.9231,10:40:26,9.09091,700,1.92309,70.7696,-173.548,17,0
60,61.8911,10:40:31,9.09091,1800,1.89111,69.593,-142.029,47,0
60,61.4009,10:40:36,9.09091,700,1.40092,51.5538,-118.681,52,0
60,61.5467,10:40:42,1.51515,1800,1.5467,56.9185,-92.9025,84,0
60,62.097,10:40:47,1.51515,1800,2.09697,77.1686,-57.953,139,139
60,63.1747,10:40:52,1.51515,1800,3.1747,116.829,-5.04128,231,231
70,64.3052,10:40:57,30.198,1800,-5.69482,-261.962,-99.955,-241,0
70,64.0773,10:41:2,30.198,1800,-5.92268,-272.443,-198.666,-351,0
70,63.1779,10:41:7,30.198,700,-6.82206,-313.815,-312.367,-506,0
60,63.575,10:41:13,1.51515,1800,3.575,131.56,-252.784,-1,0
60,63.4686,10:41:18,1.51515,700,3.46861,127.645,-194.974,52,0
60,63.6528,10:41:23,1.51515,1800,3.65276,134.422,-134.095,120,0
60,63.6225,10:41:28,1.51515,700,3.62248,133.307,-73.72,179,179
60,63.5708,10:41:33,1.51515,1800,3.57075,131.404,-14.2075,237,237
60,63.2247,10:41:38,1.51515,1800,3.22468,118.668,39.5372,278,255
60,62.1674,10:41:44,2.0202,1800,2.16738,79.7595,75.6601,275,255
60,62.1103,10:41:49,2.0202,700,2.11034,77.6605,110.832,308,255
60,60.9845,10:41:54,2.0202,1800,0.984539,36.231,127.241,283,255
60,60.5798,10:41:59,1.50754,1800,0.579762,21.3352,136.904,278,255
60,60.2958,10:42:4,1.50754,700,0.295784,10.8849,141.834,272,255
60,59.3908,10:42:9,1.50754,700,-0.609222,-22.4194,131.68,229,229
60,59.2029,10:42:15,11.4583,1800,-0.797119,-29.334,118.395,209,209
60,59.5737,10:42:20,11.4583,1100,-0.426308,-15.6881,111.29,215,215
60,59.8543,10:42:25,11.4583,1800,-0.145729,-5.36283,108.861,223,223
60,59.8823,10:42:30,2.51256,1800,-0.117668,-4.33019,106.9,222,222
60,59.0572,10:42:35,2.51256,1800,-0.942772,-34.694,91.1869,176,176
60,58.1955,10:42:40,2.51256,1800,-1.80448,-66.4049,61.1122,114,0
60,58.9373,10:42:46,0.502513,1800,-1.06274,-39.109,43.3998,124,124
60,60.4724,10:42:51,0.502513,1800,0.472431,17.3855,51.2737,188,188
60,61.8434,10:42:56,0.502513,1800,1.84344,67.8388,81.9978,269,255
85,63.052,10:43:1,89.5288,1800,-21.948,-2019.22,-283.803,-2183,0
85,63.2702,10:43:6,89.5288,1800,-21.7298,-1999.14,-645.966,-2525,0
85,63.6816,10:43:11,89.5288,1800,-21.3184,-1961.29,-1001.27,-2842,0
70,63.2845,10:43:17,44.0415,1800,-6.71553,-308.915,-1113.2,-1302,0
70,65.0466,10:43:22,44.0415,1800,-4.95335,-227.854,-1195.75,-1303,0
70,65.5638,10:43:27,44.0415,1800,-4.43623,-204.067,-1269.69,-1353,0
75,65.0311,10:43:32,62.5,700,-9.96892,-550.284,-1435.84,-1866,0
75,63.6629,10:43:37,62.5,1800,-11.3371,-625.807,-1624.79,-2130,0
75,64.354,10:43:42,62.5,1800,-10.646,-587.659,-1802.22,-2269,0
70,65.3971,10:43:48,38.6076,1800,-4.6029,-211.733,-1878.94,-1970,0
70,65.1118,10:43:53,38.6076,1800,-4.88818,-224.856,-1960.41,-2065,0
70,64.9372,10:43:58,38.6076,1800,-5.06281,-232.889,-2044.79,-2157,0
60,64.6762,10:44:3,1.00503,700,4.67622,172.085,-1966.85,-1674,0
60,64.2605,10:44:8,1.00503,1800,4.26053,156.787,-1895.84,-1619,0
60,65.1443,10:44:13,1.00503,1800,5.14426,189.309,-1810.11,-1500,0
60,64.6969,10:44:19,1.0101,1000,4.69693,172.847,-1731.82,-1438,0
60,65.3827,10:44:24,1.0101,1800,5.3827,198.083,-1642.11,-1324,0
60,66.8149,10:44:29,1.0101,1800,6.81487,250.787,-1528.53,-1157,0
60,66.7146,10:44:34,3.80435,1800,6.71458,247.097,-1416.62,-1049,0
60,67.8734,10:44:39,3.80435,1800,7.87337,289.74,-1285.4,-875,0
60,67.1613,10:44:44,3.80435,1800,7.16134,263.537,-1166.04,-782,0
60,67.3336,10:44:50,2.63158,1800,7.33363,269.878,-1043.82,-653,0
60,66.7665,10:44:55,2.63158,700,6.76646,249.006,-931.041,-562,0
60,67.6837,10:45:0,2.63158,1800,7.68375,282.762,-802.979,-400,0
60,68.9443,10:45:5,5.58376,1800,8.94428,329.15,-653.907,-204,0
60,69.0216,10:45:10,5.58376,1800,9.02163,331.996,-503.547,-51,0
60,68.932,10:45:15,5.58376,1800,8.93196,328.696,-354.681,94,0
70,69.6048,10:45:21,36.7347,1800,-0.395203,-18.1793,-361.268,-259,0
70,69.2338,10:45:26,36.7347,1800,-0.76622,-35.2461,-374.038,-289,0
70,70.7064,10:45:31,36.7347,1800,0.706383,32.4936,-362.265,-209,0
60,70.6101,10:45:36,4.54545,1800,10.6101,390.453,-185.429,325,255
60,71.1849,10:45:41,4.54545,1800,11.1849,411.605,0.986136,532,255
60,69.5866,10:45:46,4.54545,700,9.58659,352.787,160.763,633,255
60,67.4788,10:45:52,1.01523,1800,7.47876,275.218,285.409,680,255
60,66.294,10:45:57,1.01523,700,6.29398,231.619,390.308,741,255
60,64.9093,10:46:2,1.01523,700,4.9093,180.662,472.13,772,255
60,64.3812,10:46:7,2.51256,1800,4.38124,161.23,545.151,826,255
60,63.5492,10:46:12,2.51256,700,3.54923,130.612,604.305,854,255
60,62.8329,10:46:17,2.51256,1800,2.83293,104.252,651.52,875,255
60,62.9074,10:46:23,1.71429,1800,2.9074,106.992,699.977,926,255
60,61.6973,10:46:28,1.71429,700,1.69735,62.4623,728.266,910,255
60,61.138,10:46:33,1.71429,1800,1.13804,41.8798,747.233,909,255
60,61.1308,10:46:38,7.61421,1800,1.13081,41.6138,766.08,927,255
60,60.3022,10:46:43,7.61421,700,0.302185,11.1204,771.116,902,255
60,59.3427,10:46:48,7.61421,1800,-0.657276,-24.1878,760.162,855,255
60,59.2955,10:46:54,0.502513,1800,-0.704521,-25.9264,748.42,842,255
60,59.4368,10:46:59,0.502513,700,-0.563152,-20.724,739.034,838,255
60,58.0874,10:47:4,0.502513,700,-1.91262,-70.3844,707.157,756,255
70,59.9004,10:47:9,30.0613,1800,-10.0996,-464.58,538.831,194,194
70,59.6921,10:47:14,30.0613,700,-10.3079,-474.161,367.033,12,0
70,58.5512,10:47:19,30.0613,1800,-11.4488,-526.644,176.22,-230,0
60,59.9468,10:47:25,23.3696,1800,-0.0531731,-1.95677,175.334,293,255
60,60.6708,10:47:30,23.3696,700,0.670788,24.685,186.514,331,255
60,59.0874,10:47:35,23.3696,1800,-0.912621,-33.5844,171.303,257,255
60,58.442,10:47:40,1.00503,1800,-1.55796,-57.3331,145.337,208,208
60,58.0853,10:47:45,1.00503,700,-1.9147,-70.4608,113.426,162,162
60,57.4165,10:47:50,1.00503,700,-2.58347,-95.0718,70.3678,95,0
60,56.96,10:47:56,3.06122,1800,-3.03996,-111.87,19.7019,27,0
60,57.6449,10:48:1,3.06122,700,-2.3551,-86.6678,-19.5498,13,0
60,59.077,10:48:6,3.06122,1800,-0.923004,-33.9666,-34.9332,51,0
70,60.0968,10:48:11,37.013,1800,-9.9032,-455.547,-199.987,-535,0
70,60.4423,10:48:16,37.013,1800,-9.55772,-439.655,-359.282,-678,0
70,61.5969,10:48:21,37.013,1800,-8.40307,-386.541,-499.333,-765,0
70,63.076,10:48:27,40.9091,1800,-6.924,-318.504,-614.733,-813,0
70,63.5161,10:48:32,40.9091,1800,-6.48389,-298.259,-722.798,-901,0
70,62.44,10:48:37,40.9091,1800,-7.55999,-347.759,-848.798,-1076,0
60,62.1863,10:48:43,1.33333,700,2.1863,80.4559,-812.359,-611,0
60,62.6479,10:48:48,1.33333,1800,2.64794,97.4441,-768.227,-550,0
60,62.7915,10:48:53,1.33333,700,2.7915,102.727,-721.702,-498,0
60,62.3189,10:48:58,2.06186,1800,2.31886,85.3339,-683.054,-477,0
60,63.2456,10:49:3,2.06186,1800,3.24559,119.438,-628.961,-389,0
60,62.9487,10:49:8,2.06186,700,2.94866,108.511,-579.817,-351,0
60,63.1138,10:49:14,2.53807,1800,3.11377,114.587,-527.921,-293,0
60,62.8868,10:49:19,2.53807,700,2.88679,106.234,-479.808,-253,0
60,62.5232,10:49:24,2.53807,700,2.52319,92.8532,-437.754,-224,0
60,62.9738,10:49:29,1.51515,1800,2.97382,109.437,-388.191,-158,0
60,63.4572,10:49:34,1.51515,700,3.45719,127.225,-330.571,-83,0
60,63.6516,10:49:39,1.51515,1800,3.65162,134.38,-269.71,-15,0
60,63.3789,10:49:45,2.0202,700,3.37887,124.342,-213.396,30,0
60,62.962,10:49:50,2.0202,700,2.96199,109.001,-164.029,64,0
60,63.6508,10:49:55,2.0202,1800,3.65081,134.35,-103.183,151,151
60,63.2814,10:50:0,3.07692,700,3.28138,120.755,-48.4929,192,192
60,62.9522,10:50:5,3.07692,1800,2.95225,108.643,0.711223,229,229
60,64.6238,10:50:10,3.07692,1800,4.62383,170.157,77.775,367,255
60,66.0085,10:50:16,15.5172,1800,6.00848,221.112,177.916,519,255
60,64.4425,10:50:21,15.5172,1800,4.44246,163.483,251.957,535,255
60,64.9677,10:50:26,15.5172,1800,4.96765,182.81,334.752,637,255
70,65.215,10:50:31,37.931,1800,-4.78503,-220.111,255.001,154,154
70,63.9248,10:50:36,37.931,700,-6.0752,-279.459,153.748,-5,0
70,62.2861,10:50:41,37.931,1800,-7.71392,-354.84,25.1826,-209,0
60,62.4144,10:50:47,1.33333,700,2.41442,88.8506,65.4228,274,255
60,61.648,10:50:52,1.33333,700,1.64805,60.6482,92.8903,273,255
60,61.2792,10:50:57,1.33333,1800,1.27921,47.075,114.211,281,255
60,61.0475,10:51:2,1,700,1.04753,38.549,131.669,290,255
60,60.4887,10:51:7,1,1800,0.488659,17.9826,139.814,277,255
60,60.725,10:51:12,1,1800,0.724968,26.6788,151.896,298,255
75,63.768,10:51:18,56.6327,1800,-11.232,-620.007,-35.3036,-535,0
75,64.4619,10:51:23,56.6327,1800,-10.5381,-581.703,-210.939,-672,0
75,63.6547,10:51:28,56.6327,1800,-11.3453,-626.261,-400.027,-906,0
60,63.087,10:51:33,17.5,1800,3.08698,113.601,-348.578,-114,0
60,63.2737,10:51:38,17.5,1800,3.2737,120.472,-294.016,-53,0
60,64.3151,10:51:43,17.5,700,4.31508,158.795,-222.098,56,0
70,64.5653,10:51:49,41.954,1200,-5.43468,-249.996,-312.676,-442,0
70,65.9539,10:51:54,41.954,1800,-4.04607,-186.119,-380.11,-446,0
70,65.9467,10:51:59,41.954,1800,-4.0533,-186.452,-447.665,-514,0
75,66.7252,10:52:4,67.7778,1800,-8.27483,-456.77,-585.579,-922,0
75,67.5822,10:52:9,67.7778,1800,-7.41778,-409.461,-709.209,-998,0
75,67.4731,10:52:14,67.7778,1800,-7.52687,-415.483,-834.657,-1130,0
60,66.5369,10:52:20,8.16327,1800,6.53691,240.558,-725.708,-365,0
60,66.6381,10:52:25,8.16327,1800,6.63809,244.282,-615.073,-250,0
60,68.2066,10:52:30,8.16327,1800,8.20662,302.004,-478.296,-56,0
70,69.0453,10:52:35,39.726,1800,-0.954735,-43.9178,-494.208,-418,0
70,69.1778,10:52:40,39.726,1800,-0.822174,-37.82,-507.911,-425,0
70,68.2658,10:52:45,39.726,1800,-1.73421,-79.7735,-536.815,-496,0
60,67.6876,10:52:51,1,700,7.68758,282.903,-408.688,-5,0
60,66.7532,10:52:56,1,1800,6.75316,248.516,-296.136,72,0
60,66.9032,10:53:1,1,700,6.90321,254.038,-181.082,192,192
60,67.6974,10:53:6,4.71204,1800,7.69743,283.265,-52.7918,350,255
60,68.556,10:53:11,4.71204,1800,8.55605,314.862,89.8089,524,255
60,68.5445,10:53:16,4.71204,1800,8.54451,314.438,232.217,666,255
60,66.4006,10:53:22,5.07614,1800,6.40056,235.541,338.893,694,255
60,66.5758,10:53:27,5.07614,1800,6.57576,241.988,448.489,810,255
60,67.3238,10:53:32,5.07614,1800,7.32378,269.515,570.552,960,255
70,66.4733,10:53:37,33.3333,1800,-3.52672,-162.229,511.774,469,255
70,64.5376,10:53:42,33.3333,700,-5.46236,-251.269,420.734,289,255
70,63.0292,10:53:47,33.3333,1800,-6.97083,-320.658,304.554,103,0
60,62.6835,10:53:53,1.6129,700,2.68352,98.7536,349.279,568,255
60,63.0386,10:53:58,1.6129,1800,3.03856,111.819,399.922,631,255
60,62.7819,10:54:3,1.6129,1800,2.78186,102.372,446.286,668,255
60,62.1231,10:54:8,1,1800,2.12309,78.1297,481.671,679,255
60,61.6189,10:54:13,1,1800,1.61892,59.5761,508.653,688,255
60,60.9354,10:54:18,1,1800,0.935394,34.4225,524.243,678,255
60,60.3313,10:54:24,0.50505,1800,0.331341,12.1933,529.765,661,255
60,59.8813,10:54:29,0.50505,700,-0.118664,-4.36683,527.787,643,255
60,59.3493,10:54:34,0.50505,1800,-0.650665,-23.9445,516.943,612,255
60,59.8318,10:54:39,2.48756,1800,-0.168163,-6.18841,514.14,627,255
60,61.0002,10:54:44,2.48756,1800,1.00019,36.807,530.81,687,255
60,61.0196,10:54:49,2.48756,1800,1.01962,37.5221,547.804,705,255
70,60.7294,10:54:55,35.7143,1800,-9.27064,-426.449,393.293,86,0
70,58.9958,10:55:0,35.7143,700,-11.0042,-506.192,209.89,-176,0
70,58.6764,10:55:5,35.7143,1800,-11.3236,-520.887,21.1632,-379,0
60,58.8392,10:55:10,1.00503,700,-1.16077,-42.7162,1.81714,79,0
60,59.2451,10:55:15,1.00503,1800,-0.754871,-27.7793,-10.764,81,0
60,59.0909,10:55:20,1.00503,700,-0.909096,-33.4547,-25.9156,60,0
60,60.0495,10:55:26,2.53807,1800,0.0494919,1.8213,-25.0908,96,0
60,60.7298,10:55:31,2.53807,700,0.729755,26.855,-12.9282,133,133
60,60.5056,10:55:36,2.53807,1800,0.505577,18.6052,-4.50191,134,134
60,60.0449,10:55:41,4.08163,1800,0.0448608,1.65088,-3.75423,117,0
60,60.3884,10:55:46,4.08163,700,0.38839,14.2927,2.71893,137,137
60,59.9844,10:55:51,4.08163,700,-0.0155563,-0.572473,2.45966,121,121
60,59.6031,10:55:57,2.01005,1800,-0.396858,-14.6044,-4.15464,101,0
60,60.2468,10:56:2,2.01005,700,0.246819,9.08292,-0.0409987,129,129
60,59.8242,10:56:7,2.01005,1800,-0.175819,-6.47015,-2.97132,110,0
60,59.8306,10:56:12,2,700,-0.16938,-6.23319,-5.79433,107,0
60,60.7079,10:56:17,2,1800,0.707867,26.0495,6.00345,152,152
60,61.1852,10:56:22,2,1800,1.18519,43.6151,25.7567,189,189
70,61.6225,10:56:28,45.7627,1800,-8.37748,-385.364,-113.868,-379,0
70,61.5202,10:56:33,45.7627,700,-8.47985,-390.073,-255.199,-525,0
70,61.2664,10:56:38,45.7627,1800,-8.73358,-401.745,-400.759,-682,0
60,61.4358,10:56:43,1,700,1.43584,52.8391,-376.828,-203,0
60,61.3067,10:56:48,1,1800,1.30669,48.0862,-355.05,-186,0
60,61.7808,10:56:53,1,700,1.78077,65.5325,-325.37,-139,0
60,61.3412,10:56:59,1.51515,700,1.34118,49.3554,-303.017,-133,0
60,61.5407,10:57:4,1.51515,1800,1.54072,56.6986,-277.338,-100,0
60,63.2165,10:57:9,1.51515,1800,3.21648,118.366,-223.73,14,0
60,64.9425,10:57:14,20.3046,1800,4.94245,181.882,-141.356,160,160
60,64.4333,10:57:19,20.3046,700,4.43325,163.144,-67.4687,215,215
60,63.8466,10:57:24,20.3046,1800,3.84663,141.556,-3.35816,258,255
75,66.0282,10:57:30,53.2995,1800,-8.97183,-495.245,-152.889,-528,0
75,66.295,10:57:35,53.2995,1000,-8.70498,-480.515,-297.972,-658,0
75,65.3964,10:57:40,53.2995,1800,-9.60359,-530.118,-458.032,-868,0
60,64.4299,10:57:45,1.00503,1800,4.42995,163.022,-384.199,-101,0
60,64.6255,10:57:50,1.00503,1800,4.6255,170.219,-307.107,-16,0
60,64.4016,10:57:55,1.00503,700,4.40156,161.977,-233.748,48,0
70,65.3045,10:58:1,43.2292,700,-4.69554,-215.995,-312.007,-408,0
70,65.4435,10:58:6,43.2292,1800,-4.55655,-209.601,-387.95,-477,0
70,66.8696,10:58:11,43.2292,1800,-3.13036,-143.996,-440.122,-464,0
70,67.7915,10:58:16,38.961,1800,-2.20853,-101.593,-476.931,-458,0
70,66.8609,10:58:21,38.961,1800,-3.13905,-144.396,-529.249,-553,0
70,67.888,10:58:26,38.961,1800,-2.11201,-97.1523,-564.449,-541,0
75,69.0134,10:58:32,58.2011,1800,-5.9866,-330.46,-664.225,-874,0
75,70.0999,10:58:37,58.2011,1800,-4.90005,-270.483,-745.893,-896,0
75,70.4034,10:58:42,58.2011,1800,-4.5966,-253.733,-822.503,-956,0
60,68.9727,10:58:47,5.58376,1800,8.97274,330.197,-672.957,-222,0
60,68.4401,10:58:52,5.58376,700,8.44008,310.595,-532.289,-101,0
60,68.192,10:58:57,5.58376,1800,8.19201,301.466,-395.756,25,0
60,69.0438,10:59:3,0.502513,1800,9.04381,332.812,-245.026,207,207
60,69.0316,10:59:8,0.502513,1800,9.03159,332.362,-94.4993,357,255
60,68.1538,10:59:13,0.502513,700,8.15376,300.059,41.3968,461,255
60,67.1894,10:59:18,1.51515,1800,7.18938,264.569,161.22,545,255
60,67.0929,10:59:23,1.51515,1800,7.09294,261.02,279.435,660,255
60,66.645,10:59:28,1.51515,1800,6.645,244.536,390.185,754,255
75,67.3307,10:59:34,66.3212,1800,-7.6693,-423.345,262.364,-40,0
75,67.6428,10:59:39,66.3212,1800,-7.35722,-406.119,139.743,-146,0
75,68.0636,10:59:44,66.3212,1800,-6.93642,-382.89,24.1364,-238,0
60,66.8882,10:59:49,5.64103,700,6.88816,253.484,138.939,512,255
60,65.6992,10:59:54,5.64103,1800,5.69922,209.731,233.926,563,255
60,64.9959,10:59:59,5.64103,700,4.99593,183.85,317.191,621,255
60,63.7568,11:0:5,3.0303,1800,3.7568,138.25,379.805,638,255
60,63.6816,11:0:10,3.0303,1800,3.68159,135.482,441.165,696,255
60,62.6027,11:0:15,3.0303,1800,2.60267,95.7782,484.542,700,255
60,62.0078,11:0:20,6,700,2.00777,73.886,518.005,711,255
60,60.5847,11:0:25,6,700,0.584679,21.5162,527.75,669,255
60,60.5885,11:0:30,6,1800,0.58847,21.6557,537.558,679,255
60,60.4427,11:0:36,1.52284,1800,0.442749,16.2932,544.937,681,255
60,59.4542,11:0:41,1.52284,700,-0.545826,-20.0864,535.84,635,255
60,59.404,11:0:46,1.52284,1800,-0.595985,-21.9323,525.907,623,255
60,58.0841,11:0:52,2.04082,700,-1.9159,-70.5053,493.975,543,255
60,57.4651,11:0:57,2.04082,1800,-2.53489,-93.2841,451.727,478,255
60,57.8902,11:1:2,2.04082,1800,-2.10979,-77.6404,416.564,458,255
60,59.345,11:1:7,1.00503,1800,-0.654976,-24.1031,405.647,501,255
60,61.2924,11:1:12,1.00503,1800,1.29241,47.5606,427.187,594,255
60,61.9254,11:1:17,1.00503,1800,1.92545,70.8564,459.278,650,255
70,62.0861,11:1:23,32.7586,1800,-7.91386,-364.037,327.381,83,0
70,62.8814,11:1:28,32.7586,1800,-7.11858,-327.455,208.738,1,0
70,64.8602,11:1:33,32.7586,1800,-5.13976,-236.429,123.075,6,0
85,65.1555,11:1:38,75.5556,1800,-19.8445,-1825.69,-207.666,-1913,0
85,66.9383,11:1:43,75.5556,1800,-18.0617,-1661.68,-508.695,-2050,0
85,69.1619,11:1:48,75.5556,1800,-15.8381,-1457.1,-772.663,-2109,0
75,70.9914,11:1:54,74.8603,1800,-4.00861,-221.275,-839.473,-940,0
75,70.249,11:1:59,74.8603,1800,-4.75096,-262.253,-918.656,-1060,0
75,71.441,11:2:4,74.8603,1800,-3.55899,-196.456,-977.972,-1054,0
85,71.2193,11:2:9,78.5714,1800,-13.7807,-1267.82,-1207.65,-2355,0
85,70.4666,11:2:14,78.5714,1800,-14.5334,-1337.07,-1449.87,-2666,0
85,68.6382,11:2:19,78.5714,1800,-16.3618,-1505.29,-1722.57,-3107,0
75,69.4293,11:2:25,53.9394,1800,-5.57068,-307.502,-1815.42,-2002,0
75,68.7779,11:2:30,53.9394,1800,-6.22206,-343.458,-1919.12,-2142,0
75,71.1478,11:2:35,53.9394,1800,-3.8522,-212.642,-1983.32,-2075,0
60,70.5569,11:2:40,7.40741,1800,10.5569,388.493,-1807.37,-1298,0
60,71.3257,11:2:45,7.40741,700,11.3257,416.785,-1618.61,-1081,0
60,70.8182,11:2:50,7.40741,1800,10.8182,398.109,-1438.31,-920,0
60,72.0823,11:2:56,5.76923,1800,12.0823,444.629,-1236.94,-672,0
60,72.0626,11:3:1,5.76923,1800,12.0626,443.905,-1035.89,-471,0
60,71.8172,11:3:6,5.76923,1800,11.8172,434.872,-838.938,-284,0
75,72.7179,11:3:11,71.3235,1800,-2.28208,-125.971,-876.973,-882,0
75,71.347,11:3:16,71.3235,1800,-3.653,-201.646,-937.856,-1019,0
75,71.5995,11:3:21,71.3235,1800,-3.4005,-187.707,-994.531,-1062,0
70,71.7709,11:3:27,44.1176,1800,1.77086,81.4595,-965.017,-763,0
70,72.762,11:3:32,44.1176,1800,2.76199,127.051,-918.984,-671,0
70,72.3741,11:3:37,44.1176,1800,2.3741,109.209,-879.416,-650,0
85,73.2606,11:3:42,80,1800,-11.7394,-1080.02,-1075.07,-2035,0
85,73.6415,11:3:47,80,1800,-11.3585,-1044.99,-1264.38,-2189,0
85,73.7282,11:3:52,80,1800,-11.2718,-1037,-1452.24,-2369,0
60,74.9057,11:3:58,13.0719,1800,14.9057,548.531,-1203.81,-535,0
60,73.806,11:4:3,13.0719,1800,13.806,508.06,-973.715,-345,0
60,72.9655,11:4:8,13.0719,1800,12.9655,477.13,-757.624,-160,0
60,73.5632,11:4:13,1.96078,1800,13.5632,499.128,-531.569,87,0
60,74.4509,11:4:18,1.96078,1800,14.4509,531.794,-290.721,361,255
60,73.7605,11:4:23,1.96078,1800,13.7605,506.386,-61.3791,565,255
60,74.4706,11:4:29,2.94118,1800,14.4706,532.52,179.798,832,255
60,73.032,11:4:34,2.94118,1800,13.032,479.576,396.998,996,255
60,74.3491,11:4:39,2.94118,1800,14.3491,528.047,636.149,1284,255
70,72.7276,11:4:44,26.3158,1800,2.72762,125.47,681.61,927,255
70,70.5688,11:4:49,26.3158,1800,0.568771,26.1635,691.089,837,255
70,70.2068,11:4:54,26.3158,1800,0.206779,9.51186,694.536,824,255
60,68.5148,11:5:0,3.84615,1800,8.51479,313.344,836.449,1269,255
60,68.1508,11:5:5,3.84615,800,8.15078,299.949,972.295,1392,255
60,67.2378,11:5:10,3.84615,1800,7.23778,266.35,1092.92,1479,255
60,67.0004,11:5:15,19.0476,1800,7.00038,257.614,1209.6,1587,255
60,68.0967,11:5:20,19.0476,1800,8.09674,297.96,1344.54,1762,255
60,68.3525,11:5:25,19.0476,1800,8.35248,307.371,1483.75,1911,255
60,65.7483,11:5:31,8,1800,5.74825,211.536,1579.56,1911,255
60,66.1696,11:5:36,8,1800,6.16963,227.042,1682.38,2029,255
60,65.2378,11:5:41,8,1800,5.23777,192.75,1769.68,2082,255
70,65.3394,11:5:46,28.2178,1800,-4.66062,-214.389,1692,1597,255
70,65.1547,11:5:51,28.2178,1800,-4.84526,-222.882,1611.25,1508,255
70,63.6266,11:5:56,28.2178,700,-6.37342,-293.177,1505.02,1331,255
85,62.6459,11:6:2,100,1800,-22.3541,-2056.58,1132.45,-804,0
85,64.3497,11:6:7,100,1800,-20.6503,-1899.83,788.283,-991,0
85,65.0071,11:6:12,100,1800,-19.9929,-1839.35,455.067,-1264,0
60,64.391,11:6:17,19.0217,1800,4.39101,161.589,528.251,809,255
60,64.4268,11:6:22,19.0217,1800,4.4268,162.906,602.031,884,255
60,64.7226,11:6:27,19.0217,1800,4.72258,173.791,680.741,974,255
60,64.3139,11:6:33,20.9677,1800,4.31386,158.75,752.638,1031,255
60,64.0782,11:6:38,20.9677,1800,4.07819,150.078,820.608,1090,255
60,63.178,11:6:43,20.9677,1800,3.17803,116.951,873.575,1110,255
60,62.3575,11:6:48,4.72973,1800,2.35751,86.7562,912.867,1119,255
60,62.6164,11:6:53,4.72973,1800,2.61636,96.2819,956.473,1172,255
60,61.6682,11:6:58,4.72973,1800,1.66824,61.3911,984.277,1165,255
60,60.8429,11:7:4,11.3636,1800,0.842926,31.0197,998.326,1149,255
60,61.4422,11:7:9,11.3636,1800,1.44219,53.0727,1022.36,1195,255
60,60.7716,11:7:14,11.3636,1800,0.771626,28.3958,1035.22,1183,255
70,61.6299,11:7:19,42.8571,1800,-8.37014,-385.026,895.72,630,255
70,60.7417,11:7:24,42.8571,1800,-9.25831,-425.882,741.415,435,255
70,60.7503,11:7:29,42.8571,1800,-9.24973,-425.487,587.253,281,255
60,60.8972,11:7:35,15.7895,1800,0.897228,33.018,602.207,755,255
60,60.7658,11:7:40,15.7895,1800,0.765827,28.1824,614.971,763,255
60,60.8988,11:7:45,15.7895,1800,0.898785,33.0753,629.95,783,255
75,62.227,11:7:50,72.5807,1800,-12.773,-705.071,417.067,-168,0
75,62.5059,11:7:55,72.5807,1800,-12.4941,-689.674,208.832,-360,0
75,62.7773,11:8:0,72.5807,1800,-12.2227,-674.693,5.12006,-549,0
70,63.4375,11:8:6,29,1800,-6.56246,-301.873,-104.254,-286,0
